epoch,g_loss,d_loss,d_real,d_fake,gp,feature_matching,pixel_diversity,epoch_time
44,1.1981568997902454,-2.6378568003964333,1.8785705579875693,-0.8582102677981486,0.01315761297233591,0.3576744583855688,0.5350544619198545,315.29266476631165
45,1.1344917688975593,-2.600348625449857,1.8658583034913134,-0.8282454401023883,0.01263186494247604,0.35652308555981604,0.5350226259563123,315.46225118637085
46,1.1184038060202761,-2.5612683859942234,1.824539602768293,-0.8300562125822593,0.01249853143971543,0.3559338955677264,0.5354039945584332,314.8598532676697
47,1.20360679424329,-2.528105067345873,1.8030749190523372,-0.8126787583375474,0.011901213445756042,0.35547943441515173,0.5358171487879362,315.5115394592285
48,1.1643934756913017,-2.5051866008343198,1.7759843775319635,-0.8173338506022273,0.01171011652685019,0.3572445450028035,0.5354656799403213,312.6350066661835
49,1.1686485356329817,-2.4775449637836964,1.775998716999679,-0.7868366317974236,0.011241740641018138,0.35560928595955243,0.5358394639455866,315.2772901058197
50,1.1308306391655871,-2.451155862958181,1.7092370822761966,-0.828473182116057,0.01124144325491427,0.35407348781560377,0.5354801656774866,315.2775933742523
1,378.12697465862846,-451.1085147779298,174.56864980722196,-376.09428258080095,1.981788434529166,1.4644710253900584,0.4075900593162638,321.4183895587921
1,21.09557713087832,-15.13832995291757,-0.04402481079308785,-20.29688452317953,0.6710433053269549,0.35046561280861216,0.5036279054643532,319.6965310573578
2,24.822480955256523,-16.79540938041002,-0.05274940367114604,-23.711232877712032,0.7226379748825902,0.35074938213930723,0.5103408834048077,319.10920214653015
3,26.675329082382916,-17.481357912800256,0.013044455308848627,-25.15981198532693,0.8004218608337571,0.3575594296346874,0.5124572651500798,318.4224491119385
1,48.66260643548603,-31.423229885463016,0.11877533731282737,-47.714739831976885,2.220907261489164,0.5828720102959042,0.39646813226274297,264.67819356918335
2,44.292540960674046,-28.236116883727604,-7.639334604200611e-05,-43.402488866437096,1.7919185905329948,0.49220226978576637,0.39085112936511823,261.3327589035034
3,43.67064950744437,-27.80362161523021,-0.01240566988886533,-42.82647853012181,1.8107615363055325,0.4812458201725776,0.37639271225839005,262.1706850528717
4,41.03954563865179,-26.379200629729837,-0.009710166626874777,-40.48386123840486,1.7249711106911623,0.46892560480893414,0.3754652391506147,260.7483699321747
5,38.547922435243045,-24.91757602486689,-0.005975250847044244,-38.03656706586951,1.6242251278627688,0.4582640499534667,0.38436464838425066,260.3287875652313
6,36.72997661783725,-23.873842140516047,-0.004155028385360985,-36.308892285025074,1.551431299612284,0.4537457479517671,0.3911839618901663,257.063805103302
1,25.589439932304092,-17.188045904624328,0.07619744406685741,-24.238599239046746,0.3981578387037466,0.4679647501133665,0.42067616687545295,262.6654396057129
2,26.90501062779487,-18.35102654166529,-0.0039757714523226215,-25.860232069881164,0.3670510235707618,0.4146196740337565,0.4046908411421353,259.79904651641846
3,25.424914345004204,-17.566728271817137,-0.012196679831530744,-24.57406159628809,0.3631848315325685,0.3928769035294229,0.4014395072069078,259.9797739982605
1,60.290614524974096,-37.11946833148768,-7.359785369502006,-58.728028184271565,1.4248774419956654,0.4571049090804933,0.442374727111074,263.0741858482361
2,118.92878935608682,-36.4922867267382,-66.70363470335525,-118.03924617936126,1.4843324706071397,0.3125306762094739,0.46668457815164255,260.2840759754181
1,46.78231845001568,-26.714617141730866,-8.778915561330605,-44.731511149918084,0.9237978454213001,0.39842838405205583,0.4522129574355862,291.8838641643524
2,85.42454123451769,-23.711584471571157,-52.016659847553704,-83.9599923906676,0.8231748074632228,0.26459990922481785,0.48638901159704523,292.22193670272827
3,95.02400836077604,-19.77111797236311,-67.5208418299968,-93.82201903448093,0.6530059197759809,0.23199624243672146,0.5085972343204599,291.5682520866394
4,96.00673045786327,-18.701023554530668,-70.19145607255051,-95.06591398526082,0.61734343568327,0.2228504441947141,0.5136280126544511,290.46014761924744
5,96.13300563805018,-18.209159633453215,-71.01845466864546,-95.29247549179983,0.6064861203283637,0.21897579435492376,0.5158166926658131,290.4993028640747
6,94.69875293789488,-17.70725259527696,-70.31752126286214,-93.90006328442908,0.5875289426308817,0.22361862882407327,0.5166162529565168,290.5619180202484
7,92.68786851278519,-17.235781816706798,-69.13321403667388,-91.94328394430477,0.5574288081457808,0.23330115771497223,0.5181927646473191,290.4793629646301
8,90.4013951426439,-16.953543318207135,-67.46831749724377,-89.73796314958074,0.5316102354965078,0.24971243662784404,0.5195978154380588,290.32104873657227
9,86.98938148671931,-16.675956178103323,-64.78521334989333,-86.48592055039822,0.5024751025604086,0.2666929229585962,0.5211768924173984,290.707181930542
10,86.51764440084092,-16.44891000788673,-64.63708258820544,-85.81866483049356,0.4732672238366869,0.2841946677476224,0.5227042807573612,290.4731912612915
11,85.46020018488903,-16.238652192235143,-64.16841206749531,-84.86669970583525,0.4459635467797179,0.29744724230929165,0.5248674572192741,290.45937299728394
12,84.68559341719656,-16.119963551291022,-63.6841795688634,-84.07129265535646,0.4267149506449963,0.30577705546536227,0.5253084998464945,290.52134680747986
13,84.12472418363451,-15.803020796191074,-63.642567768410395,-83.46370724510453,0.40181186992095785,0.31129152586496306,0.5289271392451291,290.40856075286865
14,85.01991098248303,-15.386304673292543,-65.12835014574748,-84.3130338936479,0.379837908251058,0.31097474224879573,0.5303640215175202,290.37145733833313
15,85.82153502377597,-14.87891385482928,-66.81636945336265,-85.361158411964,0.3665875090090687,0.3009177709393429,0.5332371867402936,290.6391212940216
16,87.26726691229746,-14.601423361207983,-68.52557998059221,-86.71176850599826,0.3584765156921748,0.29447275125889893,0.5355083782939802,290.23010206222534
17,87.93325243955319,-14.246408393801993,-69.61246766091598,-87.38508117425005,0.35262051309716763,0.28573758874717653,0.535667169874488,290.3014452457428
18,89.20745809150465,-13.887847224318724,-71.34609701298884,-88.69536360054643,0.34614193716407876,0.2772949334854881,0.5384017231337952,290.5538671016693
19,90.21696554687037,-13.569356700713957,-72.76252616853388,-89.73647313172235,0.3404590258075751,0.27375062270906436,0.5397581958001659,289.90908455848694
20,91.3093758859942,-13.248703471025836,-74.20922105502238,-90.80464239880047,0.3346717866836999,0.2665357938923465,0.5397550860663746,289.6311902999878
21,92.62793990337488,-13.093228342861654,-75.78459438029795,-92.15319242610039,0.3275369700237487,0.26246223429387266,0.5404679158871825,289.9154803752899
22,93.27141649220881,-12.81505842290244,-76.72887086928569,-92.77110129933894,0.32271720168290263,0.25772102867064034,0.5416181181368385,289.73569440841675
23,93.62355546752235,-12.555478997537973,-77.510062819335,-93.24320169345167,0.317765987071994,0.25115712413977853,0.5419965194117639,291.9866726398468
24,94.97983342950994,-12.518351067785368,-78.77050672258649,-94.4216601182477,0.31328023237078517,0.2493087960915132,0.5429095692481055,293.5053811073303
25,95.94486724448159,-12.155157185535215,-80.32529275366088,-95.54771290235362,0.3067262957576667,0.2415067476328229,0.5433718887859322,293.78445982933044
26,96.87664618302115,-12.07685776697248,-81.39260296634717,-96.51151978291392,0.3042059045699431,0.2384649694418319,0.5452549555948608,293.4706013202667
27,97.45681979439475,-11.715794668185575,-82.42288928990418,-97.09665395878962,0.29579700138443416,0.2321802003196243,0.545018253227075,294.02601861953735
28,98.0592514559259,-11.675411978804808,-82.9950295796738,-97.60380041554062,0.29333588530400156,0.2301829853987558,0.543578983710432,293.3184220790863
29,98.82432818186577,-11.523417113704417,-84.0194446018764,-98.4522344924406,0.2909372773530096,0.2252978580726392,0.5448901698530512,293.84808325767517
30,99.66413250836459,-11.524308006018966,-84.885065992623,-99.27245568566015,0.2863081691200302,0.22445200126843923,0.5446962091055784,293.75805616378784
1,-26.724941961057272,-18.590508102315717,52.66868415120862,29.41049598219219,0.46676800644328975,0.0,0.5059056278084895,268.942734003067
2,-261.50608232125387,-19.682439657589878,288.6507292022898,263.78619168711975,0.5182097849781082,0.0,0.5255404699459474,265.4898097515106
3,-293.6870867122303,-17.804539767288226,317.79678281067896,295.4640399629036,0.4528203064436858,0.0,0.5294507730074904,267.8613431453705
4,-199.66484779198663,-14.736955942908672,218.78816692868315,200.74891780269735,0.3302293181720787,0.0,0.5289364659582642,268.56358456611633
5,-115.82877549636522,-12.395776656424502,131.67011849828978,116.78317254955036,0.24911692902426955,0.0,0.528541488654247,267.11151695251465
6,-62.090257890296705,-11.238552220702623,76.02823891380493,62.67602470340078,0.21136619943734516,0.0,0.5314140098564553,267.47151255607605
7,-33.17428449163853,-10.758046973972345,46.33016483220077,33.59799460183203,0.19741232660228172,0.0,0.5338260004371121,267.14714455604553
8,-18.869153168441223,-10.422963174947746,31.50206853526582,19.209145206567158,0.1869960153939299,0.0,0.534225305920534,266.93044996261597
9,-11.343218080530113,-10.110093380196206,23.582399649204106,11.678434210220722,0.17938720498483643,0.0,0.5342864562390428,267.60712575912476
10,-7.28846248803374,-9.76534454409603,19.19436528709836,7.729835184688966,0.16991855570982892,0.0,0.5356252731815461,267.27875113487244
11,-2.466134350591355,-9.44022739461038,13.908715810848097,2.8574960939539067,0.1610992322622901,0.0,0.5357447493913278,266.7878608703613
12,0.04968872303707582,-9.199800218553218,11.034165256921622,0.28015783656383814,0.1554207205442728,0.0,0.5355454606540275,267.041152715683
13,1.5914465892897385,-8.95205057737348,9.207024422079776,-1.238407462832957,0.14933813230032114,0.0,0.5365459063926277,267.07787585258484
14,3.170073300805049,-8.72793578770007,7.503040414383604,-2.665073456494644,0.14401780972174838,0.0,0.5354578656761199,267.314165353775
15,4.460813300902814,-8.536689814966639,5.883329449172041,-4.049169515164195,0.13958091443279752,0.0,0.5362777861230301,267.2980206012726
16,5.018480089812962,-8.346015814432754,4.976627266260545,-4.720987926650552,0.13515993731400155,0.0,0.5367980208071178,266.93941831588745
17,5.480091159721479,-8.167474849787736,4.371259129006892,-5.103656920894048,0.13074411922305182,0.0,0.5355042576563652,266.1540901660919
18,5.850055622409634,-7.975029410966277,3.7665971425914133,-5.467630886911931,0.12591986124569787,0.0,0.5356434208877159,266.87257742881775
19,6.451674104634623,-7.797898715425532,2.893995693289026,-6.116784915134932,0.12128818869195153,0.0,0.5369842453971081,267.18557834625244
20,6.47219602619448,-7.632030538903778,2.706267271132012,-6.097342783578126,0.11715795113864047,0.0,0.5357967405889247,266.8617219924927
21,5.91719616491658,-7.4651695705394525,3.12924244697765,-5.467606324071416,0.11316792008039622,0.0,0.5353681666381431,267.15614557266235
22,5.508907755790897,-7.331569313852284,3.3314031325457276,-5.100622506993535,0.1100456318553118,0.0,0.5364693830768795,267.5101726055145
23,5.0297641460509865,-7.192068762182436,3.5224232030337777,-4.734766553345639,0.10651210136947077,0.0,0.535972384958611,267.3692934513092
24,5.098533168364542,-7.045686829105189,3.2778292390625032,-4.796444774239163,0.1028587174814962,0.0,0.5365273524640184,267.52887082099915
25,4.801354004405933,-6.925741730688797,3.454724572344616,-4.4697294784792225,0.09987123102401813,0.0,0.5354894353271209,267.1156873703003
26,4.7377379182832176,-6.825429995050925,3.2953946382871697,-4.511069657591874,0.09810343122889209,0.0,0.536998144024011,267.0844256877899
27,4.571871901495439,-6.694588808283944,3.3394317712985666,-4.306067748539216,0.095091071884076,0.0,0.5365534360435876,267.91547989845276
28,4.714688761962093,-6.595568870925421,3.14996921999307,-4.371750896776568,0.09261512488842613,0.0,0.5352932494098367,267.19328927993774
29,5.168303540580865,-6.504859716943483,2.4453663882951333,-4.965273259379506,0.09057799327115419,0.0,0.5361889898211499,267.0066251754761
30,5.325762399458185,-6.402229814252118,2.234027126316551,-5.050985137506961,0.08827824484175437,0.0,0.5361610866631522,267.82139325141907
